dates,store,link,asin,category
21-04-22,amazon,https://instockalert.io/P/US/B08Q2R71CS,B08Q2R71CS,rx6900xt
21-05-02,amazon,https://instockalert.io/P/US/B08Q3292PD,B08Q3292PD,rx6900xt
21-05-02,amazon,https://instockalert.io/P/US/B08Q3292PD,B08Q3292PD,rx6900xt
21-05-02,amazon,https://instockalert.io/P/US/B08Q3292PD,B08Q3292PD,rx6900xt
21-05-03,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-05-03,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-05-03,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-05-04,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-05-04,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-05-05,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-05-05,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-05-05,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-05-05,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-05-05,amazon,https://instockalert.io/P/US/B08R81J62G,B08R81J62G,rx6900xt
21-05-06,amazon,https://instockalert.io/P/US/B08S6Z2HGW,B08S6Z2HGW,rx6900xt
21-05-08,amazon,https://instockalert.io/P/US/B08Q3292PD,B08Q3292PD,rx6900xt
